family	# chemicals	# family specific chemicals	# med plants	# plants in fam	plants in fam
ncbitaxon:49562	83	6	2	11	['ncbitaxon:52477', 'ncbitaxon:1522194', 'ncbitaxon:1074461', 'ncbitaxon:99520', 'ncbitaxon:203712', 'ncbitaxon:52492', 'ncbitaxon:49563', 'ncbitaxon:859224', 'ncbitaxon:408989', 'ncbitaxon:408992', 'ncbitaxon:1572681']
ncbitaxon:179724	16	6	0	1	['ncbitaxon:312426']
ncbitaxon:378899	1	0	0	1	['ncbitaxon:378900']
ncbitaxon:4583	10	0	1	2	['ncbitaxon:4543', 'ncbitaxon:173841']
ncbitaxon:1744991	3	1	0	1	['ncbitaxon:1747108']
ncbitaxon:1532933	35	5	0	5	['ncbitaxon:172209', 'ncbitaxon:159658', 'ncbitaxon:159671', 'ncbitaxon:159656', 'ncbitaxon:159663']
ncbitaxon:1118571	6	3	0	1	['ncbitaxon:1389743']
ncbitaxon:123463	17	11	0	1	['ncbitaxon:1009587']
ncbitaxon:359841	9	0	0	3	['ncbitaxon:457796', 'ncbitaxon:359842', 'ncbitaxon:2340886']
ncbitaxon:39517	39	11	0	2	['ncbitaxon:39519', 'ncbitaxon:39522']
ncbitaxon:70447	64	0	0	1	['ncbitaxon:2268852']
ncbitaxon:3689	490	35	9	34	['ncbitaxon:3697', 'ncbitaxon:1536645', 'ncbitaxon:73824', 'ncbitaxon:3694', 'ncbitaxon:118781', 'ncbitaxon:482945', 'ncbitaxon:60009', 'ncbitaxon:550460', 'ncbitaxon:640484', 'ncbitaxon:3693', 'ncbitaxon:591066', 'ncbitaxon:179740', 'ncbitaxon:3691', 'ncbitaxon:1955051', 'ncbitaxon:75702', 'ncbitaxon:245546', 'ncbitaxon:1616482', 'ncbitaxon:113636', 'ncbitaxon:295327', 'ncbitaxon:2570303', 'ncbitaxon:113624', 'ncbitaxon:688333', 'ncbitaxon:3690', 'ncbitaxon:77070', 'ncbitaxon:295326', 'ncbitaxon:242124', 'ncbitaxon:43335', 'ncbitaxon:351344', 'ncbitaxon:75703', 'ncbitaxon:3696', 'ncbitaxon:153471', 'ncbitaxon:1217306', 'ncbitaxon:1085088', 'ncbitaxon:266767']
ncbitaxon:44988	5	0	0	2	['ncbitaxon:44989', 'ncbitaxon:146421']
ncbitaxon:375211	16	0	0	1	['ncbitaxon:375212']
ncbitaxon:1075340	3	0	0	1	['ncbitaxon:434697']
ncbitaxon:312926	8	0	0	4	['ncbitaxon:1217210', 'ncbitaxon:1217223', 'ncbitaxon:1526632', 'ncbitaxon:1217220']
ncbitaxon:4071	645	199	4	5	['ncbitaxon:33114', 'ncbitaxon:113210', 'ncbitaxon:4072', 'ncbitaxon:4073', 'ncbitaxon:80379']
ncbitaxon:154095	3	0	0	1	['ncbitaxon:154104']
ncbitaxon:43720	2	0	0	1	['ncbitaxon:43721']
ncbitaxon:58436	1	1	0	1	['ncbitaxon:675710']
ncbitaxon:13526	51	1	0	5	['ncbitaxon:696385', 'ncbitaxon:696383', 'ncbitaxon:227197', 'ncbitaxon:152206', 'ncbitaxon:696374']
ncbitaxon:470705	88	43	1	1	['ncbitaxon:470706']
ncbitaxon:4131	29	1	1	3	['ncbitaxon:4132', 'ncbitaxon:79350', 'ncbitaxon:1241234']
ncbitaxon:3921	87	30	2	4	['ncbitaxon:20997', 'ncbitaxon:185975', 'ncbitaxon:3922', 'ncbitaxon:53930']
ncbitaxon:524984	9	9	0	1	['ncbitaxon:544772']
ncbitaxon:199494	65	5	0	1	['ncbitaxon:199495']
ncbitaxon:373076	14	6	0	1	['ncbitaxon:373077']
ncbitaxon:212225	2	0	0	1	['ncbitaxon:212226']
ncbitaxon:71102	19	1	0	1	['ncbitaxon:71103']
ncbitaxon:1570991	16	2	0	1	['ncbitaxon:136663']
ncbitaxon:16161	36	5	2	3	['ncbitaxon:81769', 'ncbitaxon:156613', 'ncbitaxon:59072']
ncbitaxon:4221	286	111	2	5	['ncbitaxon:122011', 'ncbitaxon:122010', 'ncbitaxon:123811', 'ncbitaxon:41502', 'ncbitaxon:4222']
ncbitaxon:191238	2	0	0	1	['ncbitaxon:1641063']
ncbitaxon:23212	7	2	1	2	['ncbitaxon:32244', 'ncbitaxon:2590457']
ncbitaxon:41789	177	56	3	6	['ncbitaxon:285591', 'ncbitaxon:1960964', 'ncbitaxon:152349', 'ncbitaxon:285590', 'ncbitaxon:461643', 'ncbitaxon:150903']
ncbitaxon:53909	56	4	1	16	['ncbitaxon:1763744', 'ncbitaxon:1237765', 'ncbitaxon:53910', 'ncbitaxon:458349', 'ncbitaxon:1237764', 'ncbitaxon:1094751', 'ncbitaxon:1649178', 'ncbitaxon:1417637', 'ncbitaxon:1763742', 'ncbitaxon:458346', 'ncbitaxon:247915', 'ncbitaxon:1888379', 'ncbitaxon:1763748', 'ncbitaxon:1763743', 'ncbitaxon:1618041', 'ncbitaxon:1763738']
ncbitaxon:468125	10	5	1	3	['ncbitaxon:370703', 'ncbitaxon:370700', 'ncbitaxon:468212']
ncbitaxon:553666	2	0	1	1	['ncbitaxon:556500']
ncbitaxon:202614	42	2	1	1	['ncbitaxon:190802']
ncbitaxon:84950	5	0	0	1	['ncbitaxon:84951']
ncbitaxon:55482	5	5	1	1	['ncbitaxon:55483']
ncbitaxon:94428	6	0	0	1	['ncbitaxon:94429']
ncbitaxon:183562	5	1	0	2	['ncbitaxon:1980605', 'ncbitaxon:183564']
ncbitaxon:56891	1	0	0	1	['ncbitaxon:56892']
ncbitaxon:165307	14	1	0	5	['ncbitaxon:1310059', 'ncbitaxon:495256', 'ncbitaxon:165309', 'ncbitaxon:1310066', 'ncbitaxon:195115']
ncbitaxon:2290792	6	0	0	1	['ncbitaxon:54463']
ncbitaxon:13054	61	4	1	2	['ncbitaxon:644182', 'ncbitaxon:210355']
ncbitaxon:29633	12	0	0	1	['ncbitaxon:29634']
ncbitaxon:4375	17	1	1	9	['ncbitaxon:150971', 'ncbitaxon:150948', 'ncbitaxon:122309', 'ncbitaxon:122314', 'ncbitaxon:150966', 'ncbitaxon:150990', 'ncbitaxon:1100030', 'ncbitaxon:122310', 'ncbitaxon:4376']
ncbitaxon:1307780	106	8	0	2	['ncbitaxon:3560', 'ncbitaxon:880706']
ncbitaxon:124856	22	0	1	1	['ncbitaxon:124857']
ncbitaxon:26473	286	42	4	21	['ncbitaxon:168508', 'ncbitaxon:168499', 'ncbitaxon:168488', 'ncbitaxon:168494', 'ncbitaxon:168493', 'ncbitaxon:69056', 'ncbitaxon:1902493', 'ncbitaxon:168495', 'ncbitaxon:1902490', 'ncbitaxon:714454', 'ncbitaxon:2029625', 'ncbitaxon:168497', 'ncbitaxon:168492', 'ncbitaxon:168504', 'ncbitaxon:1902465', 'ncbitaxon:168501', 'ncbitaxon:1503305', 'ncbitaxon:168496', 'ncbitaxon:168503', 'ncbitaxon:28540', 'ncbitaxon:168507']
ncbitaxon:4361	17	3	1	1	['ncbitaxon:4362']
ncbitaxon:46070	65	34	1	1	['ncbitaxon:70070']
ncbitaxon:95969	4	0	0	1	['ncbitaxon:95970']
ncbitaxon:239476	15	5	1	1	['ncbitaxon:942061']
ncbitaxon:97748	295	35	4	6	['ncbitaxon:251766', 'ncbitaxon:97750', 'ncbitaxon:97751', 'ncbitaxon:340432', 'ncbitaxon:97754', 'ncbitaxon:199647']
ncbitaxon:15679	1	0	0	1	['ncbitaxon:29687']
ncbitaxon:114479	6	0	0	1	['ncbitaxon:114480']
ncbitaxon:2943988	35	0	0	3	['ncbitaxon:2485382', 'ncbitaxon:204191', 'ncbitaxon:1610804']
ncbitaxon:650319	27	0	0	1	['ncbitaxon:1898850']
ncbitaxon:434684	2	0	0	1	['ncbitaxon:434685']
ncbitaxon:4264	694	19	1	4	['ncbitaxon:935151', 'ncbitaxon:4265', 'ncbitaxon:157702', 'ncbitaxon:41561']
ncbitaxon:13356	15	14	0	2	['ncbitaxon:132898', 'ncbitaxon:132899']
ncbitaxon:54938	6	0	0	1	['ncbitaxon:54939']
ncbitaxon:38923	68	28	0	4	['ncbitaxon:38924', 'ncbitaxon:107196', 'ncbitaxon:185659', 'ncbitaxon:107195']
ncbitaxon:23258	20	8	0	1	['ncbitaxon:29766']
ncbitaxon:415772	1	0	0	1	['ncbitaxon:415773']
ncbitaxon:326934	28	18	0	2	['ncbitaxon:1081544', 'ncbitaxon:326935']
ncbitaxon:143214	7	1	0	2	['ncbitaxon:145993', 'ncbitaxon:143215']
ncbitaxon:72370	2	1	0	1	['ncbitaxon:72371']
ncbitaxon:1006597	3	0	0	1	['ncbitaxon:1898870']
ncbitaxon:48525	1	0	0	1	['ncbitaxon:451881']
ncbitaxon:13414	338	43	3	7	['ncbitaxon:13415', 'ncbitaxon:89191', 'ncbitaxon:187461', 'ncbitaxon:99808', 'ncbitaxon:187462', 'ncbitaxon:187463', 'ncbitaxon:58030']
ncbitaxon:114063	2	0	0	1	['ncbitaxon:1236197']
ncbitaxon:55221	8	0	0	1	['ncbitaxon:55222']
ncbitaxon:168076	40	0	0	1	['ncbitaxon:1415684']
ncbitaxon:191912	3	0	1	2	['ncbitaxon:1234621', 'ncbitaxon:397175']
ncbitaxon:4587	5	4	2	2	['ncbitaxon:4589', 'ncbitaxon:4588']
ncbitaxon:39251	145	97	2	3	['ncbitaxon:1408783', 'ncbitaxon:39353', 'ncbitaxon:586722']
ncbitaxon:149690	3	1	1	1	['ncbitaxon:149691']
ncbitaxon:40961	39	10	2	7	['ncbitaxon:489400', 'ncbitaxon:489402', 'ncbitaxon:1534653', 'ncbitaxon:489403', 'ncbitaxon:489399', 'ncbitaxon:40962', 'ncbitaxon:489401']
ncbitaxon:610239	2	0	0	1	['ncbitaxon:217581']
ncbitaxon:1034479	2	1	0	2	['ncbitaxon:2202635', 'ncbitaxon:3082']
ncbitaxon:764727	7	0	0	2	['ncbitaxon:1288198', 'ncbitaxon:1213334']
ncbitaxon:24028	2	1	0	1	['ncbitaxon:71612']
ncbitaxon:1518990	5	0	0	1	['ncbitaxon:414609']
ncbitaxon:3233	26	11	0	2	['ncbitaxon:3234', 'ncbitaxon:41834']
ncbitaxon:43850	55	10	2	3	['ncbitaxon:169191', 'ncbitaxon:270266', 'ncbitaxon:43851']
ncbitaxon:1481458	11	1	0	1	['ncbitaxon:215071']
ncbitaxon:24581	24	6	1	1	['ncbitaxon:28525']
ncbitaxon:56016	167	10	2	5	['ncbitaxon:883867', 'ncbitaxon:56017', 'ncbitaxon:127986', 'ncbitaxon:98504', 'ncbitaxon:1824872']
ncbitaxon:61138	57	0	0	1	['ncbitaxon:106625']
ncbitaxon:204113	2	0	0	1	['ncbitaxon:204114']
ncbitaxon:54465	7	2	1	1	['ncbitaxon:54466']
ncbitaxon:26493	10	0	0	1	['ncbitaxon:34248']
ncbitaxon:4697	251	15	3	23	['ncbitaxon:1695129', 'ncbitaxon:471471', 'ncbitaxon:1695141', 'ncbitaxon:1290242', 'ncbitaxon:54839', 'ncbitaxon:54859', 'ncbitaxon:54852', 'ncbitaxon:54861', 'ncbitaxon:54871', 'ncbitaxon:310734', 'ncbitaxon:54837', 'ncbitaxon:54851', 'ncbitaxon:54841', 'ncbitaxon:54854', 'ncbitaxon:39639', 'ncbitaxon:54843', 'ncbitaxon:54860', 'ncbitaxon:54836', 'ncbitaxon:1077149', 'ncbitaxon:1290245', 'ncbitaxon:253462', 'ncbitaxon:1695117', 'ncbitaxon:54855']
ncbitaxon:106657	14	3	0	4	['ncbitaxon:1312767', 'ncbitaxon:1502681', 'ncbitaxon:106658', 'ncbitaxon:1312768']
ncbitaxon:68526	128	56	1	1	['ncbitaxon:68527']
ncbitaxon:100159	9	0	1	4	['ncbitaxon:181292', 'ncbitaxon:237897', 'ncbitaxon:100160', 'ncbitaxon:181291']
ncbitaxon:1672006	46	10	1	1	['ncbitaxon:1672007']
ncbitaxon:43363	216	74	5	11	['ncbitaxon:531823', 'ncbitaxon:171186', 'ncbitaxon:43364', 'ncbitaxon:1881857', 'ncbitaxon:83375', 'ncbitaxon:43872', 'ncbitaxon:531827', 'ncbitaxon:531822', 'ncbitaxon:322043', 'ncbitaxon:290911', 'ncbitaxon:307252']
ncbitaxon:39130	87	12	1	5	['ncbitaxon:672816', 'ncbitaxon:39269', 'ncbitaxon:180016', 'ncbitaxon:313655', 'ncbitaxon:39271']
ncbitaxon:168009	11	0	0	1	['ncbitaxon:79245']
ncbitaxon:16399	222	17	5	11	['ncbitaxon:1392605', 'ncbitaxon:1392592', 'ncbitaxon:103999', 'ncbitaxon:1334512', 'ncbitaxon:103998', 'ncbitaxon:942849', 'ncbitaxon:28489', 'ncbitaxon:1392586', 'ncbitaxon:1392587', 'ncbitaxon:94284', 'ncbitaxon:86864']
ncbitaxon:52323	3	2	0	2	['ncbitaxon:665671', 'ncbitaxon:152674']
ncbitaxon:261771	8	0	0	1	['ncbitaxon:702223']
ncbitaxon:109557	92	0	0	2	['ncbitaxon:109559', 'ncbitaxon:462407']
ncbitaxon:63018	1	0	0	1	['ncbitaxon:63019']
ncbitaxon:76419	1	0	0	1	['ncbitaxon:269566']
ncbitaxon:1654698	6	3	0	1	['ncbitaxon:2321334']
ncbitaxon:23075	51	0	0	5	['ncbitaxon:23076', 'ncbitaxon:178795', 'ncbitaxon:1293979', 'ncbitaxon:77621', 'ncbitaxon:178796']
ncbitaxon:76507	5	0	0	1	['ncbitaxon:76508']
ncbitaxon:701510	41	0	0	5	['ncbitaxon:866983', 'ncbitaxon:866988', 'ncbitaxon:701514', 'ncbitaxon:866975', 'ncbitaxon:866980']
ncbitaxon:112832	23	5	1	2	['ncbitaxon:212252', 'ncbitaxon:112833']
ncbitaxon:173686	6	0	0	1	['ncbitaxon:533030']
ncbitaxon:478913	2	0	0	1	['ncbitaxon:2034742']
ncbitaxon:102790	7	0	0	1	['ncbitaxon:102791']
ncbitaxon:22680	21	2	2	6	['ncbitaxon:417911', 'ncbitaxon:54417', 'ncbitaxon:581247', 'ncbitaxon:332430', 'ncbitaxon:54418', 'ncbitaxon:41767']
ncbitaxon:63801	172	32	0	31	['ncbitaxon:2592287', 'ncbitaxon:2592289', 'ncbitaxon:881598', 'ncbitaxon:63811', 'ncbitaxon:2592304', 'ncbitaxon:489024', 'ncbitaxon:415965', 'ncbitaxon:1566411', 'ncbitaxon:489023', 'ncbitaxon:1365881', 'ncbitaxon:2641915', 'ncbitaxon:128668', 'ncbitaxon:881596', 'ncbitaxon:397188', 'ncbitaxon:128671', 'ncbitaxon:489021', 'ncbitaxon:128665', 'ncbitaxon:1930893', 'ncbitaxon:1930897', 'ncbitaxon:881606', 'ncbitaxon:536167', 'ncbitaxon:128657', 'ncbitaxon:128660', 'ncbitaxon:1465334', 'ncbitaxon:1662024', 'ncbitaxon:128672', 'ncbitaxon:881605', 'ncbitaxon:881612', 'ncbitaxon:2592313', 'ncbitaxon:881602', 'ncbitaxon:881603']
ncbitaxon:489385	7	1	0	1	['ncbitaxon:489386']
ncbitaxon:99434	167	59	2	19	['ncbitaxon:2807187', 'ncbitaxon:493959', 'ncbitaxon:507406', 'ncbitaxon:578539', 'ncbitaxon:1504168', 'ncbitaxon:507414', 'ncbitaxon:507408', 'ncbitaxon:1346084', 'ncbitaxon:1504167', 'ncbitaxon:507389', 'ncbitaxon:507422', 'ncbitaxon:578542', 'ncbitaxon:493957', 'ncbitaxon:1809117', 'ncbitaxon:1401399', 'ncbitaxon:1548802', 'ncbitaxon:3956', 'ncbitaxon:507393', 'ncbitaxon:99435']
ncbitaxon:1208300	2	2	0	1	['ncbitaxon:1208301']
ncbitaxon:457760	4	0	0	1	['ncbitaxon:457762']
ncbitaxon:224744	130	0	1	11	['ncbitaxon:306399', 'ncbitaxon:306386', 'ncbitaxon:306398', 'ncbitaxon:306395', 'ncbitaxon:306397', 'ncbitaxon:306391', 'ncbitaxon:1970105', 'ncbitaxon:1898872', 'ncbitaxon:1945650', 'ncbitaxon:751838', 'ncbitaxon:1970100']
ncbitaxon:1959302	16	9	0	2	['ncbitaxon:2321314', 'ncbitaxon:1457504']
ncbitaxon:41589	501	93	3	19	['ncbitaxon:313946', 'ncbitaxon:56531', 'ncbitaxon:483693', 'ncbitaxon:1586302', 'ncbitaxon:2052343', 'ncbitaxon:90791', 'ncbitaxon:313945', 'ncbitaxon:1805964', 'ncbitaxon:313944', 'ncbitaxon:557638', 'ncbitaxon:557640', 'ncbitaxon:557642', 'ncbitaxon:1548589', 'ncbitaxon:557655', 'ncbitaxon:453958', 'ncbitaxon:557650', 'ncbitaxon:557660', 'ncbitaxon:1533147', 'ncbitaxon:55635']
ncbitaxon:178186	50	1	0	2	['ncbitaxon:1619564', 'ncbitaxon:178187']
ncbitaxon:159039	1	0	0	1	['ncbitaxon:159040']
ncbitaxon:467325	22	2	0	2	['ncbitaxon:655496', 'ncbitaxon:1202986']
ncbitaxon:422325	18	0	0	2	['ncbitaxon:462415', 'ncbitaxon:422326']
ncbitaxon:87301	22	1	0	6	['ncbitaxon:171827', 'ncbitaxon:87302', 'ncbitaxon:171822', 'ncbitaxon:95396', 'ncbitaxon:87303', 'ncbitaxon:161950']
ncbitaxon:362340	19	15	0	1	['ncbitaxon:362341']
ncbitaxon:204099	12	4	0	1	['ncbitaxon:204100']
ncbitaxon:95959	4	0	0	1	['ncbitaxon:95960']
ncbitaxon:41597	30	4	0	3	['ncbitaxon:207887', 'ncbitaxon:55740', 'ncbitaxon:1227319']
ncbitaxon:354057	6	0	1	2	['ncbitaxon:354022', 'ncbitaxon:353934']
ncbitaxon:3500	180	14	3	9	['ncbitaxon:1399755', 'ncbitaxon:1303701', 'ncbitaxon:546995', 'ncbitaxon:1303699', 'ncbitaxon:1586318', 'ncbitaxon:1435592', 'ncbitaxon:3501', 'ncbitaxon:473050', 'ncbitaxon:1470438']
ncbitaxon:312797	5	4	0	1	['ncbitaxon:489384']
ncbitaxon:71064	1	0	0	1	['ncbitaxon:71078']
ncbitaxon:167916	101	48	1	1	['ncbitaxon:167917']
ncbitaxon:157596	16	4	1	2	['ncbitaxon:157622', 'ncbitaxon:157632']
ncbitaxon:3118	191	23	7	8	['ncbitaxon:2772500', 'ncbitaxon:63410', 'ncbitaxon:3117', 'ncbitaxon:3120', 'ncbitaxon:75689', 'ncbitaxon:63409', 'ncbitaxon:111617', 'ncbitaxon:3116']
ncbitaxon:359895	3	0	0	1	['ncbitaxon:1511927']
ncbitaxon:153761	22	12	1	1	['ncbitaxon:153762']
ncbitaxon:909324	1	0	0	1	['ncbitaxon:909326']
ncbitaxon:420628	12	0	1	1	['ncbitaxon:375264']
ncbitaxon:63777	14	2	0	1	['ncbitaxon:63778']
ncbitaxon:397393	3	2	0	1	['ncbitaxon:397394']
ncbitaxon:4685	410	113	5	13	['ncbitaxon:983933', 'ncbitaxon:1120561', 'ncbitaxon:2020316', 'ncbitaxon:272863', 'ncbitaxon:272846', 'ncbitaxon:272859', 'ncbitaxon:722773', 'ncbitaxon:100515', 'ncbitaxon:100514', 'ncbitaxon:77334', 'ncbitaxon:4686', 'ncbitaxon:693368', 'ncbitaxon:191654']
ncbitaxon:140929	12	1	0	4	['ncbitaxon:508245', 'ncbitaxon:508246', 'ncbitaxon:379253', 'ncbitaxon:508252']
ncbitaxon:75424	4	0	0	1	['ncbitaxon:75425']
ncbitaxon:185704	5	5	0	1	['ncbitaxon:185705']
ncbitaxon:124956	73	12	0	5	['ncbitaxon:1504511', 'ncbitaxon:1679371', 'ncbitaxon:1489958', 'ncbitaxon:124957', 'ncbitaxon:1437462']
ncbitaxon:203720	12	0	0	1	['ncbitaxon:203721']
ncbitaxon:4331	47	0	0	5	['ncbitaxon:273577', 'ncbitaxon:4332', 'ncbitaxon:273550', 'ncbitaxon:83737', 'ncbitaxon:273580']
ncbitaxon:267623	8	3	0	1	['ncbitaxon:267624']
ncbitaxon:247903	95	0	0	2	['ncbitaxon:247904', 'ncbitaxon:449078']
ncbitaxon:362376	10	10	1	1	['ncbitaxon:374027']
ncbitaxon:681555	18	0	0	2	['ncbitaxon:681593', 'ncbitaxon:1128155']
ncbitaxon:434625	4	1	0	1	['ncbitaxon:2507393']
ncbitaxon:148723	6	1	0	1	['ncbitaxon:148724']
ncbitaxon:227908	27	0	1	2	['ncbitaxon:1026953', 'ncbitaxon:227909']
ncbitaxon:248320	12	4	0	2	['ncbitaxon:264786', 'ncbitaxon:402098']
ncbitaxon:1237196	1	1	0	1	['ncbitaxon:1237197']
ncbitaxon:126906	12	0	1	1	['ncbitaxon:126907']
ncbitaxon:252971	1	0	0	1	['ncbitaxon:252972']
ncbitaxon:186961	14	4	0	5	['ncbitaxon:2783885', 'ncbitaxon:186962', 'ncbitaxon:186964', 'ncbitaxon:2126662', 'ncbitaxon:2126663']
ncbitaxon:49714	57	0	0	3	['ncbitaxon:1497598', 'ncbitaxon:1497596', 'ncbitaxon:928054']
ncbitaxon:1034034	45	1	0	1	['ncbitaxon:1034035']
ncbitaxon:260271	3	0	1	1	['ncbitaxon:260272']
ncbitaxon:188509	38	0	0	1	['ncbitaxon:215659']
ncbitaxon:197398	2	0	0	1	['ncbitaxon:197399']
ncbitaxon:37424	4	0	0	2	['ncbitaxon:37425', 'ncbitaxon:253518']
ncbitaxon:124971	5	0	0	1	['ncbitaxon:124972']
ncbitaxon:42336	186	26	6	14	['ncbitaxon:51262', 'ncbitaxon:545239', 'ncbitaxon:2712134', 'ncbitaxon:1527830', 'ncbitaxon:171346', 'ncbitaxon:51269', 'ncbitaxon:42337', 'ncbitaxon:980026', 'ncbitaxon:1527831', 'ncbitaxon:51265', 'ncbitaxon:980004', 'ncbitaxon:51275', 'ncbitaxon:1608480', 'ncbitaxon:51276']
ncbitaxon:58475	1	0	0	1	['ncbitaxon:2708874']
ncbitaxon:63061	1	0	0	1	['ncbitaxon:63062']
ncbitaxon:58893	4	0	1	2	['ncbitaxon:586089', 'ncbitaxon:319151']
ncbitaxon:415840	11	0	0	1	['ncbitaxon:415841']
ncbitaxon:68534	92	17	2	2	['ncbitaxon:68535', 'ncbitaxon:549413']
ncbitaxon:58412	2	0	0	1	['ncbitaxon:273784']
ncbitaxon:79558	6	4	1	1	['ncbitaxon:79559']
ncbitaxon:43712	210	11	0	15	['ncbitaxon:67934', 'ncbitaxon:67922', 'ncbitaxon:67936', 'ncbitaxon:67924', 'ncbitaxon:67930', 'ncbitaxon:67923', 'ncbitaxon:67927', 'ncbitaxon:67926', 'ncbitaxon:67928', 'ncbitaxon:67929', 'ncbitaxon:67921', 'ncbitaxon:43713', 'ncbitaxon:67925', 'ncbitaxon:67932', 'ncbitaxon:67931']
ncbitaxon:64579	50	3	1	4	['ncbitaxon:340447', 'ncbitaxon:365576', 'ncbitaxon:365571', 'ncbitaxon:552703']
ncbitaxon:109090	23	0	0	3	['ncbitaxon:377493', 'ncbitaxon:377473', 'ncbitaxon:377492']
ncbitaxon:1898705	23	11	1	1	['ncbitaxon:1898706']
ncbitaxon:114518	1	0	0	1	['ncbitaxon:1489763']
ncbitaxon:796793	6	6	0	1	['ncbitaxon:796794']
ncbitaxon:168832	19	1	1	2	['ncbitaxon:211973', 'ncbitaxon:168833']
ncbitaxon:20145	68	7	1	5	['ncbitaxon:2708818', 'ncbitaxon:2708819', 'ncbitaxon:1679348', 'ncbitaxon:344434', 'ncbitaxon:1321801']
ncbitaxon:553684	3	0	0	1	['ncbitaxon:1888380']
ncbitaxon:84930	5	2	1	1	['ncbitaxon:84931']
ncbitaxon:41965	87	13	0	8	['ncbitaxon:872350', 'ncbitaxon:2520580', 'ncbitaxon:334235', 'ncbitaxon:232786', 'ncbitaxon:242174', 'ncbitaxon:1649022', 'ncbitaxon:2520587', 'ncbitaxon:872354']
ncbitaxon:368696	1	0	0	1	['ncbitaxon:368701']
ncbitaxon:49831	69	0	0	1	['ncbitaxon:49832']
ncbitaxon:53922	919	324	12	37	['ncbitaxon:247887', 'ncbitaxon:992784', 'ncbitaxon:346975', 'ncbitaxon:162906', 'ncbitaxon:948712', 'ncbitaxon:347003', 'ncbitaxon:347010', 'ncbitaxon:346985', 'ncbitaxon:162908', 'ncbitaxon:2601745', 'ncbitaxon:346974', 'ncbitaxon:1977557', 'ncbitaxon:346403', 'ncbitaxon:346999', 'ncbitaxon:948713', 'ncbitaxon:362788', 'ncbitaxon:346988', 'ncbitaxon:2601732', 'ncbitaxon:126820', 'ncbitaxon:1465367', 'ncbitaxon:1835414', 'ncbitaxon:346407', 'ncbitaxon:1789066', 'ncbitaxon:870201', 'ncbitaxon:346965', 'ncbitaxon:346998', 'ncbitaxon:346994', 'ncbitaxon:53923', 'ncbitaxon:72401', 'ncbitaxon:1574110', 'ncbitaxon:948718', 'ncbitaxon:72402', 'ncbitaxon:2601744', 'ncbitaxon:346948', 'ncbitaxon:347002', 'ncbitaxon:346959', 'ncbitaxon:756587']
ncbitaxon:23277	13	0	0	1	['ncbitaxon:23278']
ncbitaxon:119890	57	0	0	2	['ncbitaxon:2136592', 'ncbitaxon:1799599']
ncbitaxon:365567	38	2	1	2	['ncbitaxon:365568', 'ncbitaxon:1260927']
ncbitaxon:55182	209	37	2	8	['ncbitaxon:205691', 'ncbitaxon:205694', 'ncbitaxon:205689', 'ncbitaxon:126418', 'ncbitaxon:205690', 'ncbitaxon:205692', 'ncbitaxon:55183', 'ncbitaxon:205688']
ncbitaxon:14009	11	0	0	1	['ncbitaxon:29657']
ncbitaxon:83734	1	1	0	1	['ncbitaxon:2054546']
ncbitaxon:56898	1	0	0	1	['ncbitaxon:56899']
ncbitaxon:1563970	2	2	0	1	['ncbitaxon:1563971']
ncbitaxon:63063	51	0	0	1	['ncbitaxon:1568982']
ncbitaxon:82456	11	3	2	3	['ncbitaxon:82457', 'ncbitaxon:2708766', 'ncbitaxon:93760']
ncbitaxon:396308	69	0	0	1	['ncbitaxon:396309']
ncbitaxon:106047	95	13	1	6	['ncbitaxon:106055', 'ncbitaxon:295139', 'ncbitaxon:106050', 'ncbitaxon:1255710', 'ncbitaxon:511491', 'ncbitaxon:571681']
ncbitaxon:137449	13	0	0	2	['ncbitaxon:281893', 'ncbitaxon:281887']
ncbitaxon:4012	56	6	5	12	['ncbitaxon:255348', 'ncbitaxon:298662', 'ncbitaxon:289751', 'ncbitaxon:289762', 'ncbitaxon:298664', 'ncbitaxon:384978', 'ncbitaxon:289753', 'ncbitaxon:298661', 'ncbitaxon:289755', 'ncbitaxon:298665', 'ncbitaxon:1565472', 'ncbitaxon:1201136']
ncbitaxon:1408200	13	0	0	1	['ncbitaxon:1408201']
ncbitaxon:44975	9	1	0	1	['ncbitaxon:44976']
ncbitaxon:280851	1	0	0	1	['ncbitaxon:280852']
ncbitaxon:2759670	2	0	0	1	['ncbitaxon:860697']
ncbitaxon:48025	54	14	2	3	['ncbitaxon:732955', 'ncbitaxon:48026', 'ncbitaxon:1053409']
ncbitaxon:184383	63	1	0	1	['ncbitaxon:184384']
ncbitaxon:43896	95	61	0	2	['ncbitaxon:1045287', 'ncbitaxon:43897']
ncbitaxon:189454	7	2	1	1	['ncbitaxon:189456']
ncbitaxon:49534	2	0	0	2	['ncbitaxon:1093669', 'ncbitaxon:1904306']
ncbitaxon:434658	9	2	0	1	['ncbitaxon:434659']
ncbitaxon:335156	1	0	0	1	['ncbitaxon:335157']
ncbitaxon:50451	4	0	0	2	['ncbitaxon:586523', 'ncbitaxon:571353']
ncbitaxon:233683	15	1	1	1	['ncbitaxon:233684']
ncbitaxon:4169	16	1	2	4	['ncbitaxon:68873', 'ncbitaxon:46029', 'ncbitaxon:4170', 'ncbitaxon:68872']
ncbitaxon:203600	2	0	0	1	['ncbitaxon:203601']
ncbitaxon:104325	27	5	0	3	['ncbitaxon:104965', 'ncbitaxon:104961', 'ncbitaxon:104970']
